"event","date","title"
"http://data.carnegiehall.org/events/49194","2011-03-20T14:00:00","University of Northern Iowa Concert Chorale/ Masterwork Festival Chorus/ Greenwich High School Band/ Long Island Youth Orchestra"
"http://data.carnegiehall.org/events/50554","2012-05-10T11:45:00","Musical Explorers"
"http://data.carnegiehall.org/events/50555","2012-05-11T11:45:00","Musical Explorers"
"http://data.carnegiehall.org/events/50556","2012-03-24T14:00:00","Werner Chamber Quartet"
"http://data.carnegiehall.org/events/50557","2012-03-24T20:00:00","The Music of George Oakley"
"http://data.carnegiehall.org/events/50558","2012-03-25T14:00:00","Lin/Castro-Balbi Duo"
"http://data.carnegiehall.org/events/50559","2012-03-25T19:30:00","Music-Fest 2012 Winners' Concert"
"http://data.carnegiehall.org/events/50560","2012-03-26T19:30:00","So Percussion"
"http://data.carnegiehall.org/events/50562","2012-03-26T20:00:00","Henry Wong Doe, Piano"
"http://data.carnegiehall.org/events/50563","2012-03-27T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/50565","2012-03-27T19:30:00","From the Top: The Achievers"
"http://data.carnegiehall.org/events/50566","2012-03-27T20:00:00","Susumu Aoyagi, Piano"
"http://data.carnegiehall.org/events/50567","2012-03-28T20:00:00","San Francisco Symphony"
"http://data.carnegiehall.org/events/50568","2012-03-28T20:00:00","Vered Reznik, Piano, and Haim Avitsur, Trombone"
"http://data.carnegiehall.org/events/50569","2012-03-29T18:30:00","Coronado High School Wind Ensemble/ Clark High School Concert Band and Orchestra/ Santiago High School Madrigals and Treble Ensemble"
"http://data.carnegiehall.org/events/50570","2012-03-29T20:30:00","American Mavericks with Members of the San Francisco Symphony"
"http://data.carnegiehall.org/events/50571","2012-03-29T20:00:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/50572","2012-03-30T18:00:00","Spring Instrumental Music Festival"
"http://data.carnegiehall.org/events/50580","2012-04-01T14:00:00","New York City Chamber Orchestra and Festival Choruses"
"http://data.carnegiehall.org/events/50581","2012-04-01T20:30:00","Distinguished Concerts Singers International: This Shining Night: The Music of Lauridsen and Whitacre"
"http://data.carnegiehall.org/events/50582","2012-03-30T20:30:00","American Mavericks with Members of the San Francisco Symphony"
"http://data.carnegiehall.org/events/50583","2012-03-30T20:00:00","The 29th Musical Armenia Concert"
"http://data.carnegiehall.org/events/50584","2012-03-31T14:00:00","Liederkranz Foundation 52nd Annual Awards Concert"
"http://data.carnegiehall.org/events/50585","2012-03-31T20:00:00","American Protégé International Piano and Strings Competition Winners Recital"
"http://data.carnegiehall.org/events/50586","2012-04-01T14:00:00","Evelina Puzaite, Piano"
"http://data.carnegiehall.org/events/50587","2012-04-01T19:30:00","Yale in New York: De Profundis: The Deep End (Music for Low Instruments)"
"http://data.carnegiehall.org/events/50588","2012-04-02T19:00:00","Carnegie Mellon Philharmonic and Choirs"
"http://data.carnegiehall.org/events/50589","2012-04-02T19:30:00","The Mimesis Ensemble Orchestra"
"http://data.carnegiehall.org/events/50590","2012-04-03T19:00:00","The Revlon Concert for The Rainforest Fund: Songs from the Silver Screen"
"http://data.carnegiehall.org/events/50591","2012-04-04T20:00:00","Mika Yoshida, Marimba, and Richard Stoltzman, Clarinet"
"http://data.carnegiehall.org/events/50592","2012-04-05T20:00:00","Maxim Anikushin, Piano"
"http://data.carnegiehall.org/events/50593","2012-04-05T19:30:00","Ute Lemper, Singer, and the Vogler Quartet"
"http://data.carnegiehall.org/events/50594","2012-04-05T20:00:00","Blair String Quartet"
"http://data.carnegiehall.org/events/50595","2012-04-06T16:00:00","National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/50597","2012-04-06T19:30:00","National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/50598","2012-04-07T09:30:00","National Band and Orchestra Festival"
"http://data.carnegiehall.org/events/50601","2012-04-08T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/50602","2012-04-08T20:30:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/50604","2012-04-06T20:00:00","Sayama Big Band Pyramid: Charity Jazz Concert in New York"
"http://data.carnegiehall.org/events/50605","2012-04-07T11:30:00","NEPMTA Student Recital"
"http://data.carnegiehall.org/events/50606","2012-04-07T15:30:00","NEPMTA Student Recital"
"http://data.carnegiehall.org/events/50607","2012-04-08T11:30:00","American Protégé International Piano and Strings Competition Winners Recital"
"http://data.carnegiehall.org/events/50608","2012-04-08T20:00:00","American Protégé International Piano and Strings Competition Winners Recital"
"http://data.carnegiehall.org/events/50609","2012-04-08T15:30:00","American Protégé International Music Talent Competition Winners' Recital"
"http://data.carnegiehall.org/events/50610","2012-04-09T19:00:00","New York Chorus Festival: Charity Concert for the Japan Earthquake and Tsunami"
"http://data.carnegiehall.org/events/50611","2012-04-09T20:00:00","Giampiero Sobrino and the Elysium String Quartet"
"http://data.carnegiehall.org/events/50612","2012-04-10T18:30:00","The Collegiate Chorale"
"http://data.carnegiehall.org/events/50613","2012-04-10T19:30:00","Michael Brown, Piano"
"http://data.carnegiehall.org/events/50614","2012-04-11T20:00:00","Mitsuko Uchida, Piano"
"http://data.carnegiehall.org/events/50615","2012-04-11T20:00:00","Andrew Staupe and Alexandria Le, Duo Pianists"
"http://data.carnegiehall.org/events/50616","2012-04-12T20:00:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/50617","2012-04-12T19:30:00","DAAD Music Fellows Sound Understanding Concert"
"http://data.carnegiehall.org/events/50619","2012-04-13T20:00:00","The New York Pops: Hollywood Award Winners—Plus John Williams 80th Birthday Celebration"
"http://data.carnegiehall.org/events/50620","2012-04-14T12:30:00","Carnegie Hall Family Concert: New York Pops: Jim Henson's Musical World"
"http://data.carnegiehall.org/events/50621","2012-04-14T15:30:00","Carnegie Hall Family Concert: New York Pops: Jim Henson's Musical World"
"http://data.carnegiehall.org/events/50622","2012-04-14T20:30:00","New York City Chamber Orchestra and Festival Choruses"
"http://data.carnegiehall.org/events/50623","2012-04-15T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/50624","2012-04-15T20:30:00","National Children's School Choir and National Christian Schools Youth Choir"
"http://data.carnegiehall.org/events/50625","2012-04-13T19:30:00","Takács Quartet"
"http://data.carnegiehall.org/events/50626","2012-04-14T19:30:00","Takács Quartet"
"http://data.carnegiehall.org/events/50627","2012-04-13T20:00:00","Thomas Schultz, Piano"
"http://data.carnegiehall.org/events/50628","2012-04-14T13:30:00","Lyndon Woodside Oratorio-Solo Competition Finalists"
"http://data.carnegiehall.org/events/50629","2012-04-14T20:00:00","Michigan State University Collegiate Honors Recital"
"http://data.carnegiehall.org/events/50630","2012-04-15T14:00:00","Alaria Chamber Ensemble"
"http://data.carnegiehall.org/events/50631","2012-04-15T19:30:00","Bottazzi School of Music Student Recital"
"http://data.carnegiehall.org/events/50632","2012-04-16T19:00:00","Fifth Annual ABC Gala"
"http://data.carnegiehall.org/events/50633","2012-04-16T20:00:00","USA-Japan Goodwill Concert"
"http://data.carnegiehall.org/events/50634","2012-04-17T20:00:00","Igudesman and Joo: A Little Nightmare Music"
"http://data.carnegiehall.org/events/50635","2012-04-17T20:00:00","Columbia Chamber Players: An Evening of Chamber Music"
"http://data.carnegiehall.org/events/50636","2012-04-18T20:00:00","European Union Youth Orchestra"
"http://data.carnegiehall.org/events/50637","2012-04-19T20:00:00","American Symphony Orchestra"
"http://data.carnegiehall.org/events/50638","2012-04-20T19:30:00","New York Choral Society: American Reflections"
"http://data.carnegiehall.org/events/50639","2012-04-21T19:30:00","St. Cecilia Chorus and Orchestra"
"http://data.carnegiehall.org/events/50640","2012-04-19T19:30:00","Jenny Q Chai, Piano"
"http://data.carnegiehall.org/events/50645","2012-04-20T22:00:00","Cheikh Lô, Vocals, Guitar, and Timbales"
"http://data.carnegiehall.org/events/50648","2013-06-03T18:30:00","Lang Lang, Piano, and Friends"
"http://data.carnegiehall.org/events/50650","2012-04-21T22:00:00","Rudresh Mahanthappa, Alto Saxophone"
"http://data.carnegiehall.org/events/50651","2012-04-19T19:30:00","Brentano String Quartet"
"http://data.carnegiehall.org/events/50652","2012-04-20T19:30:00","Grace Francis, Piano"
"http://data.carnegiehall.org/events/50653","2012-04-21T13:30:00","Olympic Challenge Competition Winners Recital"
"http://data.carnegiehall.org/events/50654","2012-04-21T20:00:00","Bottazzi School of Music Student Recital"
"http://data.carnegiehall.org/events/50655","2012-04-22T13:30:00","Crescendo Little Mozarts Competition Student Recital"
"http://data.carnegiehall.org/events/50656","2012-04-22T19:30:00","Crescendo Little Mozarts Competition Student Recital"
"http://data.carnegiehall.org/events/50657","2012-04-23T20:00:00","Musica Sacra Chorus and Piano: Songs and Romances: The Romance of Brahms, Schubert, and Schumann"
"http://data.carnegiehall.org/events/50658","2012-04-24T20:00:00","The Sound of Music: A Benefit for Carnegie Hall"
"http://data.carnegiehall.org/events/50664","2012-04-24T19:30:00","New York Youth Symphony Chamber Music Program"
"http://data.carnegiehall.org/events/50665","2012-04-25T20:00:00","Richard Goode, Piano"
"http://data.carnegiehall.org/events/50666","2012-04-25T20:00:00","John Kamitsuka, Piano"
"http://data.carnegiehall.org/events/50667","2012-04-26T20:00:00","Oratorio Society of New York"
"http://data.carnegiehall.org/events/50668","2012-04-26T19:30:00","Sandrine Piau, Soprano, and Susan Manoff, Piano"
"http://data.carnegiehall.org/events/50669","2012-04-26T20:00:00","Jung-Mi Kim, Violin"
"http://data.carnegiehall.org/events/50670","2012-04-27T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/50671","2012-04-28T19:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/50672","2012-04-29T15:00:00","Garrick Ohlsson, Piano"
"http://data.carnegiehall.org/events/50673","2012-04-27T19:30:00","Georgy Tchaidze, Piano"
"http://data.carnegiehall.org/events/50674","2012-04-28T19:30:00","Traditional Chinese Music for Chamber Ensemble"
"http://data.carnegiehall.org/events/50675","2012-04-29T17:00:00","Solisti Ensemble"
"http://data.carnegiehall.org/events/50676","2012-04-28T13:00:00","National League of Performing Arts Young Musicians Showcase"
"http://data.carnegiehall.org/events/50677","2012-04-28T20:00:00","American Fine Arts Festival Golden Era of Romantic Music International Competition Winners"
"http://data.carnegiehall.org/events/50678","2012-04-29T11:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/50679","2012-04-29T20:00:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/50680","2012-04-30T19:00:00","The New York Pops 29th Birthday Gala Concert: Journey On"
"http://data.carnegiehall.org/events/50691","2012-04-30T19:30:00","Australian Chamber Orchestra"
"http://data.carnegiehall.org/events/50692","2012-05-01T20:00:00","Matthias Goerne, Baritone, and Leif Ove Andsnes, Piano"
"http://data.carnegiehall.org/events/50693","2012-04-30T20:00:00","An Evening of Chamber Music with the FSU College of Music"
"http://data.carnegiehall.org/events/50697","2012-05-01T19:00:00","IBLA Foundation Winners New York Concert"
"http://data.carnegiehall.org/events/50698","2012-05-02T20:00:00","New York Philharmonic"
"http://data.carnegiehall.org/events/50699","2012-05-02T19:30:00","András Schiff, Piano"
"http://data.carnegiehall.org/events/50700","2012-05-02T20:00:00","Naumberg 2010 Composition Competition Winners"
"http://data.carnegiehall.org/events/50701","2012-05-03T20:00:00","Evgeny Kissin, Piano"
"http://data.carnegiehall.org/events/50702","2012-05-03T18:00:00","Making Music: Jörg Widmann"
"http://data.carnegiehall.org/events/50703","2012-05-03T20:00:00","New York Music Competition Winners Concert and Ceremony"
"http://data.carnegiehall.org/events/50704","2012-05-04T20:00:00","Clara-Jumi Kang, Violin"
"http://data.carnegiehall.org/events/50705","2012-05-05T14:00:00","New York City Chamber Orchestra and Masterwork Festival Chorus"
"http://data.carnegiehall.org/events/50706","2012-05-05T20:30:00","New York City Chamber Orchestra, Masterwork Festival Chorus, and National Festival Chorus"
"http://data.carnegiehall.org/events/50707","2012-05-06T15:00:00","Louis Lortie, Piano"
"http://data.carnegiehall.org/events/50708","2012-05-07T19:30:00","Spring for Music: Houston Symphony: Two Faces of Shostakovich"
"http://data.carnegiehall.org/events/50709","2012-05-05T19:30:00","Salzburg Marionette Theater and András Schiff"
"http://data.carnegiehall.org/events/50710","2012-05-06T13:00:00","Carnegie Hall Family Concert: Salzburg Marionette Theater and András Schiff"
"http://data.carnegiehall.org/events/50711","2012-05-04T20:00:00","Bottazzi School of Music Student Recital"
"http://data.carnegiehall.org/events/50712","2012-05-05T13:30:00","Students of Lana Chakoff"
"http://data.carnegiehall.org/events/50713","2012-05-05T19:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/50714","2012-05-06T13:00:00","Ichimura Music School Student Recital"
"http://data.carnegiehall.org/events/50715","2012-05-06T19:30:00","American Fine Arts Festival Student Recital"
"http://data.carnegiehall.org/events/50716","2012-05-07T20:00:00","Velia Festival: Chamber Orchestra of the Conservatorio ""E. Duni"" of Matera"
"http://data.carnegiehall.org/events/50717","2012-05-08T19:30:00","Spring for Music: Edmonton Symphony Orchestra"
"http://data.carnegiehall.org/events/50719","2012-05-09T19:30:00","Spring for Music: New Jersey Symphony Orchestra"
"http://data.carnegiehall.org/events/50721","2012-05-10T19:30:00","Spring for Music: Alabama Symphony Orchestra"
"http://data.carnegiehall.org/events/50722","2012-05-10T20:00:00","Monica Turoni, Harp"
"http://data.carnegiehall.org/events/50723","2012-05-11T19:30:00","Spring for Music: Milwaukee Symphony Orchestra"
"http://data.carnegiehall.org/events/50724","2012-05-12T19:30:00","Spring for Music: Nashville Symphony"
"http://data.carnegiehall.org/events/50725","2012-05-13T14:00:00","Tian Jiang, Piano"
"http://data.carnegiehall.org/events/50726","2012-05-12T20:00:00","Christian Gerhaher, Baritone, and András Schiff, Piano"
"http://data.carnegiehall.org/events/50727","2012-05-11T19:30:00","Nadine Sierra, Soprano, and Carol Wong, Piano"
"http://data.carnegiehall.org/events/50728","2012-05-12T13:30:00","American Fine Arts Festival Golden Era of Romantic Music International Competition Winners"
"http://data.carnegiehall.org/events/50729","2012-05-12T20:00:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/50730","2012-05-13T13:30:00","Associated Music Teachers League Student Recital"
"http://data.carnegiehall.org/events/50731","2012-05-13T19:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/50732","2012-05-22T10:15:00","LinkUP!"
"http://data.carnegiehall.org/events/50733","2012-05-22T11:45:00","LinkUP!"
"http://data.carnegiehall.org/events/50734","2012-05-23T10:15:00","LinkUP!"
"http://data.carnegiehall.org/events/50735","2012-05-23T11:45:00","LinkUP!"
"http://data.carnegiehall.org/events/50736","2012-05-25T10:15:00","LinkUP!: The Orchestra Moves"
"http://data.carnegiehall.org/events/50737","2012-05-25T11:45:00","LinkUP!: The Orchestra Moves"
